clid	venue	lon	lat	cat	user	year	doy	dow	hour	txt
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	MazzoniESQ	2015	198	5	18	I'm at Carnegie Science Center in Pittsburgh, PA
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	meetjenn	2015	226	5	22	I'm at Carnegie Science Center in Pittsburgh, PA
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	jessxrenae	2015	290	6	15	I'm at Carnegie Science Center in Pittsburgh, PA
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	starcat81	2014	97	1	20	Just posted a photo Carnegie Science Center
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	starcat81	2014	97	1	20	Just posted a photo Carnegie Science Center
5	Carnegie Science Center	-80.0185	40.4457	Museum {4bf58dd8d48988d181941735}	Juunoswow	2014	99	3	17	Just posted a photo Carnegie Science Center
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	the_vic_mik	2014	33	0	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	Nikki14ek	2014	39	6	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2014	43	3	17	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	48	1	2	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	54	0	4	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	philsy28	2014	68	0	1	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	chelsrice21	2014	68	0	4	I'm at Rivertowne North Shore w/
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	ChristiKusic	2014	90	1	20	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	jasondensmore	2014	94	5	22	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 2 others
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	BurghJacks	2014	107	4	16	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	117	0	4	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	138	0	5	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	146	1	20	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	BAVars914	2014	153	1	2	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	BAVars914	2014	185	5	18	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	gelaterrano	2014	193	6	3	I'm at Rivertowne North Shore (Pittsburgh, PA)
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	bssheckler	2014	202	1	0	I'm at Rivertowne North Shore (Pittsburgh, PA) w/ 3 others
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	Cliqueasaurus	2014	324	4	23	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	Torborrrr7	2014	364	2	2	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	Morgan24Lynn	2015	42	3	17	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	BurghBeerGuy	2015	156	5	21	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	jordank66	2015	185	6	20	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	dthomson729	2015	224	3	22	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	meetjenn	2015	227	6	2	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	OberleyCreative	2015	227	6	16	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Rivertowne North Shore	-80.0105	40.4458	American Restaurant {4bf58dd8d48988d14e941735}	shannonleigh11	2015	275	5	20	I'm at Rivertowne North Shore in Pittsburgh, PA
5	Riverwalk	-80.0108	40.4454	Park {4bf58dd8d48988d163941735}	barbeecain	2015	193	0	22	I'm at Riverwalk in Pittsburgh, PA
5	K. Leroy Irvis Science Center	-80.0151	40.4498	Community College {4bf58dd8d48988d1a2941735}	philsy28	2014	113	3	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0151	40.4498	Community College {4bf58dd8d48988d1a2941735}	pure_wings	2015	20	2	22	I'm at K. Leroy Irvis Science Center in Pittsburgh, PA
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	pure_wings	2015	20	2	22	I'm at CCAC Library Building in Pittsburgh, PA
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	92	3	19	I'm at CCAC Library Building (Pittsburgh, PA)
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	95	6	16	I'm at CCAC Library Building (Pittsburgh, PA)
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	98	2	18	I'm at CCAC Library Building (Pittsburgh, PA)
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	112	2	18	I'm at CCAC Library Building (Pittsburgh, PA)
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	120	3	15	I'm at CCAC Library Building (Pittsburgh, PA)
5	CCAC Library Building	-80.0136	40.4497	College Library {4bf58dd8d48988d1a7941735}	philsy28	2014	127	3	20	I'm at CCAC Library Building (Pittsburgh, PA)
5	Rangos Omnimax Theater	-80.0181	40.4457	Movie Theater {4bf58dd8d48988d17f941735}	JenIsGreen	2014	155	3	17	I'm at Rangos Omnimax Theater for Mysteries of the Unseen World (Pittsburgh, PA)
5	Rangos Omnimax Theater	-80.0181	40.4457	Movie Theater {4bf58dd8d48988d17f941735}	SWSondheimer	2014	298	6	15	I'm at Rangos Omnimax Theater for Mysteries of the Unseen World in Pittsburgh, PA
5	General Robinson Garage	-80.0097	40.4476	Parking {4c38df4de52ce0d596b336e1}	donny_copper	2014	91	2	10	I'm at General Robinson Garage (Red 5) (Pittsburgh, PA)
5	March Of Dimes	-80.0131	40.4468	General Entertainment {4bf58dd8d48988d1f1931735}	EricVanKirk	2015	116	0	12	I'm at March Of Dimes in Pittsburgh, PA
5	K. Leroy Irvis Science Center	-80.0151	40.4498	Community College {4bf58dd8d48988d1a2941735}	philsy28	2014	113	3	18	I'm at K. Leroy Irvis Science Center (Pittsburgh, PA)
5	K. Leroy Irvis Science Center	-80.0151	40.4498	Community College {4bf58dd8d48988d1a2941735}	pure_wings	2015	20	2	22	I'm at K. Leroy Irvis Science Center in Pittsburgh, PA
